1094509187013300224,"RT @Sarojiniranjani: Why I hate modi... #NEET, #Thuthukudi #Sterlight #Salemprotest #SalemToChennai 
 #sterlightmurder  #Hydrocarbon #methe…",Sun Feb 10 08:11:39 +0000 2019
1094507309076639744,"Why I hate modi... #NEET, #Thuthukudi #Sterlight #Salemprotest #SalemToChennai 
 #sterlightmurder  #Hydrocarbon #metheane #Cauvery #GST #Demonetization #Gajacyclone #o
#rss #BJP #gangariver #KeralaFloods 
#indianeconomy #jobless #avaporukies.... #GoBackModi #GoBackSadistModi 😡😡 https://t.co/5JRYrdO1Xc",Sun Feb 10 08:04:12 +0000 2019
1094506655365152768,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Sun Feb 10 08:01:36 +0000 2019
1094501250912071680,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Sun Feb 10 07:40:07 +0000 2019
1094479204844851201,"RT @RangDeTiranga: 1. #SterliteProtest

2. Jalianwalan Bagh Vs #SterliteProtest.

3. #KeralaFloods.

4. #SabarimalaTemple.

South Indians w…",Sun Feb 10 06:12:31 +0000 2019
1094455937786511360,"RT @anonymolu: @sanjaythomas99 @vairamuthu27 @TwitterIndia This is a big joke. When Kerala was flooding, we were tweeting #KeralaFloods for…",Sun Feb 10 04:40:04 +0000 2019
1094440849197408257,"RT @pennewstweet: Ecological disaster awaits Kerala https://t.co/UF3lBh8gRZ … … …
#Keralarains #shashitharoor #KasturiRangan #Gadgilreport…",Sun Feb 10 03:40:06 +0000 2019
1094440683404898304,"Ecological disaster awaits Kerala https://t.co/UF3lBh8gRZ … … …
#Keralarains #shashitharoor #KasturiRangan #Gadgilreport #westernghats @KeralaTourism 
#SaveAlappad @1Manojk #KeralaFloods #Kerala #UN @PwC_IN #DisasterManagement #Relief #Mining #KMML #IRE #EPJayarajan #PTThomas",Sun Feb 10 03:39:27 +0000 2019
1094425949242720256,"RT @RangDeTiranga: 1. #SterliteProtest

2. Jalianwalan Bagh Vs #SterliteProtest.

3. #KeralaFloods.

4. #SabarimalaTemple.

South Indians w…",Sun Feb 10 02:40:54 +0000 2019
1094425750600646656,"RT @zeesalaamtweet: #Kochi:As part of rehabilitation activities after #Keralafloods,Southern Naval Command handed over keys of a newly cons…",Sun Feb 10 02:40:07 +0000 2019
1094416141479563264,"#Kochi:As part of rehabilitation activities after #Keralafloods,Southern Naval Command handed over keys of a newly constructed house sponsored by Indian Navy to Babu VK in Muttinakam y'day.Original house damaged during the floods had to be reconstructed,at a cost of Rs 9.35 lakh https://t.co/4PmaD6n0C6",Sun Feb 10 02:01:56 +0000 2019
1094335153684602881,"RT @aavishhkar: Dear sir @KailashOnline , the person you call anti national (SRK) has donated huge amount to #KeralaFloods. I just want to…",Sat Feb 09 20:40:07 +0000 2019
1094334561897627653,"RT @aavishhkar: Dear sir @KailashOnline , the person you call anti national (SRK) has donated huge amount to #KeralaFloods. I just want to…",Sat Feb 09 20:37:45 +0000 2019
1094332718228299776,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Sat Feb 09 20:30:26 +0000 2019
